id,artist,album,name,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
18A7ha5BitZjmdHTCwXFbU,Sub Urban,Cradles,Cradles,209829,0.581,0.27,0.585,6.48E-05,0.179,0.63,-1.87,0.369,67.443,1,3,Sad
4WLVepwyIveYwv7uJROc5p,G-Eazy,"Me, Myself & I (Marc Stout & Scott Svejda Remix)","Me, Myself & I - Marc Stout & Scott Svejda Remix",275714,0.492,0.0417,0.742,0,0.0688,0.677,-5.291,0.183,126.038,1,4,Sad
5k38wzpLb15YgncyWdTZE4,G-Eazy,The Beautiful & Damned,Him & I (with Halsey),268866,0.589,0.0534,0.731,0,0.308,0.191,-6.343,0.0868,87.908,2,4,Sad
3g0mEQx3NTanacLseoP0Gw,The Chainsmokers,World War Joy,Takeaway,209880,0.528,0.126,0.511,0,0.101,0.351,-8.144,0.0324,100.1,3,4,Sad
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier,Happier,214289,0.687,0.191,0.792,0,0.167,0.671,-2.749,0.0452,100.015,5,4,Sad
7FwWRSAlhfyhbvybdfDUCe,Melanie Martinez,K-12,High School Sweethearts,311081,0.648,0.453,0.639,0,0.283,0.44,-6.415,0.123,94.033,10,4,Sad
2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Nicotine,Falling,159381,0.784,0.123,0.43,0,0.0887,0.236,-8.756,0.0364,127.087,10,4,Sad
1MhXdlCQPnO56T57MfmaRm,5 Seconds of Summer,Youngblood (Deluxe),Ghost Of You,197411,0.458,0.0965,0.561,0,0.156,0.206,-4.819,0.0269,149.875,10,3,Sad
5gsdTTMPLaeQ41yG0Ts8rz,Alrahim Wright III,Good Things Take Time..,Closing My Eyes,118595,0.804,0.582,0.227,4.18E-05,0.114,0.457,-16.004,0.337,133.862,0,4,Sad
7dJbWJTebGMbC8AXJkLAS4,6o,Again,Again,135079,0.609,0.0134,0.654,2.67E-06,0.452,0.342,-6.844,0.0771,159.965,11,4,Sad
7AFASza1mXqntmGtbxXprO,XXXTENTACION,?,changes,121886,0.669,0.883,0.308,0,0.0984,0.52,-10.068,0.029,64.934,11,4,Sad
0vQM29chWYNTrqPoirulxI,Papithbk,Thbk.,Love Is a Drug,97906,0.841,0.791,0.406,0,0.0872,0.384,-12.389,0.358,110.061,7,4,Sad
0PDUDa38GO8lMxLCRc4lL1,ZAYN,Mind Of Mine (Deluxe Edition),PILLOWTALK,202746,0.584,0.117,0.7,0,0.0939,0.438,-4.275,0.0456,124.944,11,4,Sad
1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,The Thrill Of It All (Special Edition),Too Good At Goodbyes,201000,0.681,0.64,0.372,0,0.169,0.476,-8.237,0.0432,91.873,5,4,Sad
55n9yjI6qqXh5F2mYvUc2y,Taylor Swift,reputation Stadium Tour Surprise Song Playlist,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,0.731,0.0586,0.445,1.96E-05,0.14,0.106,-8.418,0.0533,117.97,0,4,Sad
52okn5MNA47tk87PeZJLEL,NF,Perception,Let You Down,212120,0.662,0.312,0.714,0,0.179,0.464,-5.68,0.121,147.997,5,4,Sad
5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,Without Me,201660,0.752,0.297,0.488,9.11E-06,0.0936,0.533,-7.05,0.0705,136.041,6,4,Sad
07uZmxnxzr0t6Csga6uQtw,Various Artists,100 Greatest Acoustic & Chill Songs,A Thousand Years,285120,0.423,0.312,0.407,0.000961,0.11,0.161,-7.45,0.0267,139.048,10,3,Sad
15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,Paris,Paris,221520,0.646,0.0243,0.644,0,0.0888,0.251,-6.763,0.031,99.999,2,4,Sad
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,182160,0.501,0.751,0.405,0,0.105,0.446,-5.679,0.0319,109.891,1,4,Sad
6xx3jcSSDAJIazIT3LSWyH,6o,Not the Same,Not the Same,118173,0.716,0.262,0.628,0.00659,0.11,0.602,-5.992,0.0501,130.01,9,4,Sad
2IO7yf562c1zLzpanal1DT,Halsey,BADLANDS (Deluxe),Gasoline,199593,0.731,0.223,0.58,0,0.129,0.319,-7.328,0.0399,119.997,10,4,Sad
1eCTQhsNA31FcwyNcJcf86,Sista Prod,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)","Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",156187,0.702,0.686,0.616,0,0.145,0.507,-4.903,0.326,80.482,6,4,Sad
5Nm9ERjJZ5oyfXZTECKmRt,Sam Smith,In The Lonely Hour,Stay With Me,172723,0.418,0.588,0.42,6.39E-05,0.11,0.184,-6.444,0.0414,84.094,0,4,Sad
3EPXxR3ImUwfayaurPi3cm,Dean Lewis,Be Alright,Be Alright,196373,0.553,0.697,0.586,0,0.0813,0.443,-6.319,0.0362,126.684,11,4,Sad
3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,?,Sad!,166605,0.74,0.258,0.613,0.00372,0.123,0.473,-4.88,0.145,75.023,8,4,Sad
6ATgDc6e4sPn84hvJsAmPt,Olivia O'Brien,hate u love u,hate u love u,175466,0.407,0.656,0.416,0,0.0981,0.246,-8.915,0.174,176.947,6,4,Sad
2P91MQbaiQOfbiz9VqhqKQ,Lauv,I met you when I was 18. (the playlist),I Like Me Better,197436,0.752,0.535,0.505,2.55E-06,0.104,0.419,-7.621,0.253,91.97,9,4,Sad
1CnPYaKxTVb4LWOtiGOm0m,Jon Bellion,The Human Condition,All Time Low,217603,0.617,0.0584,0.567,0,0.0933,0.505,-4.188,0.0828,90.246,0,4,Sad
5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Night Visions,Demons,177506,0.505,0.19,0.71,0.00025,0.269,0.428,-3.015,0.0321,89.938,3,4,Sad
285pBltuF7vW8TeWk8hdRR,Juice WRLD,Goodbye & Good Riddance,Lucid Dreams,239835,0.511,0.349,0.566,0,0.34,0.218,-7.23,0.2,83.903,6,4,Sad
2Lxae4E83hZdR55WTH0OQC,Ajay Stephens,Memories (Drinks Bring Back),Memories (Drinks Bring Back),123924,0.843,0.444,0.6,0,0.101,0.585,-6.095,0.14,121.24,0,5,Sad
7vGuf3Y35N4wmASOKLUVVU,Marshmello,Silence,Silence,180822,0.52,0.256,0.761,4.96E-06,0.17,0.286,-3.093,0.0853,141.971,4,4,Sad
7fBv7CLKzipRk6EC6TWHOB,The Weeknd,Beauty Behind The Madness,The Hills,242253,0.585,0.0671,0.564,0,0.135,0.137,-7.063,0.0515,113.003,0,4,Sad
0pdKRp2sUthTPe7RLWpPqQ,flora cash,You're Somebody Else,You're Somebody Else,218883,0.713,0.841,0.452,0.0038,0.105,0.235,-9.638,0.0295,102.963,1,4,Sad
6w8pFOKn42O418qwcQElZ3,Dean Lewis,A Place We Knew,Waves,240013,0.518,0.183,0.729,0,0.0643,0.343,-7.193,0.0452,156.879,11,4,Sad
54l9GJGQ1UCFKe2tzt1Vxt,Cheat Codes,Only You (with Little Mix),Only You (with Little Mix),189401,0.607,0.0829,0.74,0,0.105,0.219,-4.793,0.172,108.05,4,4,Sad
6lOWoTqVnAWXchddtTH31W,Tom Walker,Leave a Light On,Leave a Light On,185863,0.586,0.0153,0.624,1.78E-06,0.133,0.267,-5.946,0.113,68.976,5,4,Sad
5fdNHVZHbWB1AaXk4RBGVD,"Grover Washington, Jr.",Winelight,Just the Two of Us,443773,0.743,0.445,0.43,0.363,0.0455,0.593,-14.575,0.0906,95.406,10,4,Sad
7x5xYW5W42OGPAdHUyyguy,R. City,What Dreams Are Made Of,Locked Away (feat. Adam Levine),227480,0.509,0.304,0.671,0,0.0452,0.55,-5.709,0.0678,118.413,1,5,Sad
0b11D9D0hMOYCIMN3OKreM,Witt Lowry,Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),186022,0.504,0.0134,0.788,0,0.363,0.228,-4.113,0.215,170.039,3,4,Sad
5vjLSffimiIP26QG5WcN2K,Chord Overstreet,Hold On,Hold On,198853,0.618,0.469,0.443,0,0.0829,0.167,-9.681,0.0526,119.949,2,4,Sad
6mQLN3zRtAp6ovjusyYKrV,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),218293,0.67,0.237,0.743,0,0.465,0.571,-4.993,0.0393,125.944,10,4,Sad
5uCax9HTNlzGybIStD3vDh,James Arthur,Back from the Edge,Say You Won't Let Go,211466,0.358,0.695,0.557,0,0.0902,0.494,-7.398,0.059,85.043,10,4,Sad
4v7DgEMw6EvYyuQ4eWFD9l,Johnny Orlando,What If (I Told You I Like You),What If (I Told You I Like You),219186,0.735,0.189,0.584,0,0.125,0.395,-5.047,0.14,93.016,1,4,Sad
39glqzRVRAy4vq3PqeTGb8,SLANDER,Love Is Gone,Love Is Gone,256042,0.452,0.0589,0.465,0.000524,0.095,0.0832,-10.006,0.0344,149.586,4,4,Sad
3XBMJF4N7ZdZrK30oGCxpN,Poo Bear,Poo Bear Presents: Bearthday Music,Hard 2 Face Reality,196569,0.625,0.22,0.626,0,0.228,0.281,-5.281,0.0293,142.043,7,4,Sad
1IzfmRGG6aNxu8kFHZfs1F,Madilyn Bailey,Dusk Till Dawn,Dusk Till Dawn,194000,0.496,0.815,0.255,0,0.2,0.346,-9.181,0.0361,88.994,2,4,Sad
0lQaP3ttoUjMprcvRu3yeI,Isak Danielson,Yours,Always,213451,0.691,0.356,0.452,0,0.308,0.55,-8.026,0.0472,112.966,11,4,Sad
0ZwdH0m32I8odedwvspYTh,Tyler Ward,Under Covers,I Don't Wanna Live Forever (Fifty Shades Darker),222351,0.787,0.603,0.403,0.00857,0.131,0.264,-11.989,0.033,118.042,0,4,Sad
4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Kid Krow,Heather,198040,0.357,0.584,0.425,0,0.322,0.27,-7.301,0.0333,102.078,5,3,Sad
75ls0gurX68lUmMjE7QcsE,Jeremy Zucker,glisten,all the kids are depressed,169973,0.773,0.836,0.437,2.42E-05,0.544,0.707,-8.281,0.0963,103.861,9,4,Sad
5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,Make You Mine,232906,0.606,0.0128,0.799,0,0.15,0.638,-4.452,0.0261,103.014,9,4,Sad
3YkhNMK7YcdkUSKM5nM3ur,Chlara,The Nights,The Nights,222000,0.546,0.827,0.32,0,0.321,0.53,-6.903,0.0321,88.216,11,4,Sad
1iSqfoUFnQwV0QW1EfUit8,YNW Melly,Melly vs. Melvin,Suicidal,222997,0.735,0.334,0.369,0,0.126,0.235,-9.682,0.0688,140.004,9,4,Sad
2f0pn9DkEJwAzXApnFh5cr,BANNERS,Where The Shadow Ends,Someone To You,219801,0.52,0.00517,0.903,0,0.254,0.652,-5.497,0.042,74.988,2,4,Sad
15og0pCEcTFWEXOFKdcJlU,Ellie Goulding,Brightest Blue,Hate Me,188066,0.64,0.0875,0.789,0,0.147,0.762,-4.891,0.0644,75.018,8,4,Sad
7l97ElWmIdVHWUaOeeU5ZC,Tate McRae,all the things i never said,that way,175026,0.453,0.728,0.383,0,0.387,0.333,-11.015,0.163,105.029,0,4,Sad
5yGW5jpNzRr66bczvCHInX,Madilyn Bailey,"The Covers, Vol. 4",Don't You Worry Child,207786,0.463,0.814,0.356,0,0.334,0.378,-7.751,0.0417,125.231,4,1,Sad
4XffvS5G54jPlLyCPfUovt,Ebony Day,"Covers, Vol. 1",One Last Time (feat. Corey Gray),182925,0.611,0.897,0.394,0,0.0793,0.48,-6.773,0.0321,124.092,7,4,Sad
2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Safe Haven,Dandelions,233720,0.609,0.0157,0.692,0,0.0864,0.454,-2.958,0.0259,116.959,1,3,Sad
3fToxtMS9O52sP4ZTV5yqm,Jules LeBlanc,Little Do You Know,Little Do You Know,184212,0.49,0.945,0.214,0,0.0816,0.495,-8.776,0.0329,145.546,0,4,Sad
04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,Expectations,I'm a Mess,195519,0.63,0.00281,0.694,0,0.0719,0.216,-6.257,0.0253,97.005,11,4,Sad
5weKCP07IGA1565wfI3cZ1,Ed Sheeran,Happier (Acoustic),Happier - Acoustic,206209,0.493,0.0425,0.4,1.47E-06,0.133,0.15,-8.117,0.0261,91.004,0,4,Sad
2tGvwE8GcFKwNdAXMnlbfl,Olivia Rodrigo,SOUR,happier,175933,0.395,0.765,0.443,9.67E-06,0.0839,0.338,-9.72,0.133,168.924,6,3,Sad
3LmVP6uZePqqq6F7yACjRw,Bahlzack,I Think I'm in Love Again,I Think I'm in Love Again - Orchestral Mix,261818,0.454,0.74,0.469,0,0.315,0.284,-11.148,0.0381,120.669,7,4,Sad
6wUQVeWE35d1aDEhGkxH4B,Various Artists,"Keep Your Soul Music, Vol.4",How to Save a Life,170986,0.498,0.783,0.363,0,0.23,0.326,-7.155,0.0319,121.816,10,4,Sad
4tERsdVCLtLtrGdFBf9DGC,Daya,New,New,230879,0.715,0.052,0.742,2.47E-05,0.364,0.322,-4.331,0.0347,106.971,0,4,Sad
32BeYxKPrig1LefHsC0Xuo,Billie Eilish,Happier Than Ever (Edit),Happier Than Ever - Edit,151444,0.334,0.0468,0.599,0.000392,0.205,0.127,-5.742,0.0365,161.74,0,3,Sad
3zjjzKg16tczCMwckGKGuH,Weathers,Happy Pills,Happy Pills,203080,0.521,0.00327,0.885,0.00904,0.324,0.344,-4.934,0.125,115.985,4,4,Sad
7uUahoeqGNRMbpdeiLj1rS,Au/Ra,Panic Room,Panic Room,237772,0.495,0.152,0.426,5.65E-06,0.099,0.0636,-9.434,0.0736,97.91,8,4,Sad
1v1oIWf2Xgh54kIWuKsDf6,AURORA,All My Demons Greeting Me As A Friend (Deluxe),Runaway,248826,0.422,0.629,0.302,7.83E-05,0.104,0.123,-9.214,0.0372,114.089,11,4,Sad
5hy9IDSgxrNnVhihqTXxNg,XANSEII.,this is for my girl,this is for my girl,217385,0.665,0.858,0.432,0.00318,0.148,0.319,-12.644,0.0587,113.955,10,4,Sad
1oew3nFNY3vMacJAsvry0S,Rixton,Let The Road,Me And My Broken Heart,193733,0.545,0.00489,0.783,0,0.132,0.551,-4.261,0.0345,174.084,5,4,Sad
0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Days / Nights,The Nights,176658,0.527,0.0166,0.835,0,0.249,0.654,-5.298,0.0433,125.983,6,4,Sad
2j3BmbOK0ZElUhsKH7q7eh,CARYS,Princesses Don't Cry,Princesses Don't Cry,212106,0.626,0.285,0.595,0,0.0859,0.65,-4.975,0.0288,74.986,0,4,Sad
7wMq5n8mYSKlQIGECKUgTX,The Script,#3 Deluxe Version,Hall of Fame (feat. will.i.am),202533,0.421,0.0654,0.873,0,0.123,0.629,-4.343,0.0564,84.786,10,4,Sad
5fVZC9GiM4e8vu99W0Xf6J,The Fray,How To Save A Life,How to Save a Life,262533,0.64,0.269,0.743,0,0.101,0.361,-4.08,0.0379,122.035,10,4,Sad
2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Native,Counting Stars,257266,0.664,0.0654,0.705,0,0.118,0.477,-4.972,0.0382,122.016,1,4,Sad
5H92IwQV1tExrJPDXLyt9B,Cryst,I Just Want to Be the One You Love,I Just Want to Be the One You Love,121051,0.787,0.844,0.231,0.00133,0.364,0.551,-17.493,0.0851,85.008,4,4,Sad
0KoiMHhqKLoL4xM54rcWYY,DJ Snake,Carte Blanche,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",212500,0.842,0.157,0.801,4.82E-06,0.0642,0.617,-4.167,0.228,95.881,8,4,Energetic
5Qjv35Ja2TDt9CXRRo51hh,DJ Snake,Encore,Let Me Love You,205906,0.492,0.0838,0.714,3.11E-05,0.13,0.146,-5.327,0.0442,99.602,8,4,Energetic
1j4kHkkpqZRBwE0A4CN4Yv,ZAYN,Dusk Till Dawn (Radio Edit),Dusk Till Dawn - Radio Edit,239000,0.258,0.101,0.437,1.27E-06,0.106,0.0967,-6.593,0.039,180.043,11,4,Energetic
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,"thank u, next",7 rings,178626,0.778,0.592,0.317,0,0.0881,0.327,-10.732,0.334,140.048,1,4,Energetic
6Zc5f20q7sOe1IC1c1jQvZ,Halsey,Without Me (with Juice WRLD),Without Me (with Juice WRLD),228816,0.744,0.355,0.514,0,0.184,0.449,-6.103,0.0746,136.013,6,4,Energetic
2vwlzO0Qp8kfEtzTsCXfyE,Miley Cyrus,Bangerz (Deluxe Version),Wrecking Ball,221360,0.53,0.407,0.422,0,0.107,0.349,-6.262,0.0342,119.964,5,4,Energetic
6BcMcVax12vNuOqnPOayZ1,Enrique Iglesias,S** AND LOVE,Bailando - English Version,243240,0.719,0.0793,0.844,0,0.0551,0.941,-3.529,0.103,90.951,7,4,Energetic
1xQ6trAsedVPCdbtDAmk0c,Jawsh 685,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),171374,0.767,0.234,0.481,0,0.269,0.761,-8.52,0.0803,150.076,0,4,Energetic
2XU0oxnq2qxCpomAAuJY8K,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,Dance Monkey,209438,0.824,0.692,0.588,0.000104,0.149,0.513,-6.4,0.0924,98.027,6,4,Energetic
7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,÷ (Deluxe),Shape of You,233712,0.825,0.581,0.652,0,0.0931,0.931,-3.183,0.0802,95.977,1,4,Energetic
27SdWb2rFzO6GWiYDBTD9j,Sia,This Is Acting,Cheap Thrills,211666,0.628,0.0472,0.698,0.00143,0.0907,0.732,-5.608,0.105,89.976,6,4,Energetic
3SYxf0Xl84aUK47ba3DHWA,DJ Hit That,JuJu On The Beat (TZ Anthem),JuJu On The Beat (TZ Anthem),125685,0.765,0.0559,0.422,3.35E-05,0.0895,0.715,-16.448,0.289,80.155,8,4,Energetic
0pSBuHjILhNEo55xK1zrRt,Ayo & Teo,Rolex,Rolex,238586,0.804,0.0837,0.886,0,0.266,0.789,-2.512,0.04,144.946,1,4,Energetic
6R0GRYk2vs2XuBVemYK5YZ,Denzel Curry,Ultimate,Ultimate,189974,0.493,0.095,0.826,3.42E-06,0.252,0.75,-3.106,0.311,112.865,9,4,Energetic
1Lim1Py7xBgbAkAys3AGAG,Major Lazer,Peace Is The Mission (Extended),Lean On,176561,0.723,0.00346,0.809,0.00123,0.565,0.274,-3.081,0.0625,98.007,7,4,Energetic
2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Native,Counting Stars,257266,0.664,0.0654,0.705,0,0.118,0.477,-4.972,0.0382,122.016,1,4,Energetic
5cF0dROlMOK5uNZtivgu50,Charlie Puth,Voicenotes,Attention,208786,0.775,0.109,0.613,2.33E-05,0.134,0.797,-4.586,0.0542,100.066,3,4,Energetic
7fa9MBXhVfQ8P8Df9OEbD8,Maroon 5,Red Pill Blues (Deluxe),Girls Like You (feat. Cardi B) - Cardi B Version,235545,0.851,0.568,0.541,0,0.13,0.448,-6.825,0.0505,124.959,0,4,Energetic
1rfofaqEpACxVEHIZBJe6W,Camila Cabello,Camila,Havana (feat. Young Thug),217306,0.765,0.184,0.523,3.56E-05,0.132,0.394,-4.333,0.03,104.988,2,4,Energetic
1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Evolve,Thunder,187146,0.605,0.00671,0.822,0.134,0.147,0.288,-4.833,0.0438,167.997,0,4,Energetic
2hrUO4drrO63i7FYbCLBl2,Clean Bandit,What Is Love? (Deluxe Edition),Rockabye (feat. Sean Paul & Anne-Marie),251173,0.717,0.383,0.73,0,0.398,0.792,-4.729,0.0568,102.002,9,4,Energetic
2dpaYNEQHiRxtZbfNsse99,Marshmello,Happier,Happier,214289,0.687,0.191,0.792,0,0.167,0.671,-2.749,0.0452,100.015,5,4,Energetic
2xJCMIJfcNYDc5iR0sAm2O,Dua Lipa,Dua Lipa (Complete Edition),New Rules,209320,0.762,0.00261,0.7,1.56E-05,0.153,0.608,-6.021,0.0694,116.073,9,4,Energetic
08bNPGLD8AhKpnnERrAc6G,Marshmello,FRIENDS,FRIENDS,202620,0.626,0.205,0.88,0,0.128,0.534,-2.384,0.0504,95.079,9,4,Energetic
7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,199440,0.866,0.38,0.813,0,0.0779,0.969,-4.063,0.0554,121.998,11,4,Energetic
58kZ9spgxmlEznXGu6FPdQ,The Chainsmokers,Sick Boy,Sick Boy,193200,0.663,0.109,0.577,0,0.12,0.454,-7.518,0.0531,89.996,11,4,Energetic
6RUKPb4LETWmmr3iAEQktW,The Chainsmokers,Memories...Do Not Open,Something Just Like This,247160,0.617,0.0498,0.635,1.44E-05,0.164,0.446,-6.769,0.0317,103.019,11,4,Energetic
1i1fxkWeaMmKEB4T7zqbzK,The Chainsmokers,Don't Let Me Down,Don't Let Me Down,208373,0.532,0.157,0.869,0.00508,0.136,0.422,-5.094,0.172,159.803,11,4,Energetic
775bVahdq4tPhYQoY4oNkf,Major Lazer,Major Lazer Essentials,Sua Cara,167310,0.789,0.00812,0.767,0.000348,0.101,0.637,-4.612,0.0715,99.957,9,4,Energetic
3ZFTkvIE7kyPt6Nu3PEa7V,Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",Hips Don't Lie (feat. Wyclef Jean),218093,0.778,0.284,0.824,0,0.405,0.758,-5.892,0.0707,100.024,10,4,Energetic
5knuzwU65gJK7IF5yJsuaW,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),251088,0.72,0.406,0.763,0,0.18,0.742,-4.068,0.0523,101.965,9,4,Energetic
04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,Expectations,I'm a Mess,195519,0.63,0.00281,0.694,0,0.0719,0.216,-6.257,0.0253,97.005,11,4,Energetic
39glqzRVRAy4vq3PqeTGb8,SLANDER,Love Is Gone,Love Is Gone,256042,0.452,0.0589,0.465,0.000524,0.095,0.0832,-10.006,0.0344,149.586,4,4,Energetic
6fNhZRFEkBfgW39W3wKARJ,Bastille,Bad Blood,Pompeii,214147,0.679,0.0755,0.715,0,0.271,0.571,-6.383,0.0407,127.435,9,4,Energetic
5rBtFEgasUy6eHRJcQ8Qlh,Major Lazer,Major Lazer Essentials,Cold Water,185351,0.608,0.0736,0.798,0,0.156,0.501,-5.092,0.0432,92.943,6,4,Energetic
2dO1FmuCJEGa7n2lQKsWMv,Various Artists,Edzésre Fel!,I Can't Get Enough,158027,0.541,0.404,0.467,3.45E-06,0.358,0.69,-4.039,0.362,95.263,10,4,Energetic
21MuKxxxaah6C4fkIHTv2G,Taylor Swift,1989 (Deluxe),Bad Blood,211933,0.646,0.0885,0.794,6.16E-06,0.201,0.287,-6.104,0.19,170.216,7,4,Energetic
2bL2gyO6kBdLkNSkxXNh6x,Maroon 5,V,Animals,231013,0.279,0.000185,0.742,0,0.593,0.328,-6.46,0.0898,189.868,4,4,Energetic
41Fflg7qHiVOD6dEPvsCzO,Fifth Harmony,Reflection (Deluxe),Worth It (feat. Kid Ink),224573,0.884,0.063,0.765,7.04E-06,0.118,0.594,-3.865,0.0882,99.987,8,4,Energetic
4B4zDmbHdkXZ1wUJv1yKFy,Jason Derulo,Tattoos (Deluxe Edition),Wiggle (feat. Snoop Dogg),193295,0.697,0.0802,0.621,0,0.162,0.721,-6.886,0.25,81.946,9,4,Energetic
6v3KW9xbzN5yKLt9YKDYA2,Shawn Mendes,Shawn Mendes (Deluxe),Señorita,190799,0.759,0.0392,0.548,0,0.0828,0.749,-6.049,0.029,116.967,9,4,Energetic
094RugjgLW6CdPLOJctBZ3,Charli XCX,SUCKER,Boom Clap,169866,0.659,0.154,0.911,0.000304,0.191,0.576,-2.28,0.0786,91.999,4,4,Energetic
637bsehtpL2oJruOEL6lZ7,Enrique Iglesias,SEX AND LOVE (Deluxe),Bailando - Spanish Version,243413,0.723,0.0426,0.777,3.68E-06,0.0451,0.961,-3.503,0.108,91.017,7,4,Energetic
7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Dream Your Life Away,Riptide,204280,0.484,0.431,0.731,0,0.151,0.51,-6.694,0.0379,101.654,1,4,Energetic
0Zbbxnx4SGGHoIow4PpISP,Kygo,Stargazing - EP,Stargazing,236853,0.677,0.152,0.497,0,0.0911,0.419,-5.763,0.0809,99.137,5,4,Energetic
7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,Closer,Closer,244960,0.748,0.414,0.524,0,0.111,0.661,-5.599,0.0338,95.01,8,4,Energetic
2U5cq89GCnsR1yixKkC8d5,Ramz,Barking,Barking,202826,0.45,0.185,0.465,0,0.0782,0.788,-7.867,0.268,70.231,7,3,Energetic
1F6oGPF75u9RuHH4BGx9Bf,Taylor Swift,Red,We Are Never Ever Getting Back Together,193146,0.624,0.0105,0.685,2.22E-05,0.126,0.781,-5.902,0.12,86.059,7,4,Energetic
3cLOKNlWYYxztX7baFxTXi,Iggy Azalea,The New Classic (Deluxe Version),Black Widow,209423,0.744,0.177,0.725,0.000207,0.111,0.555,-3.771,0.111,163.995,11,4,Energetic
1zHlj4dQ8ZAtrayhuDDmkY,Pitbull,Timber (feat. Ke$ha),Timber (feat. Ke$ha),204053,0.587,0.0362,0.965,0,0.138,0.825,-4.106,0.101,129.972,11,4,Energetic
1zpFTApsJK8n8FO9XUeGJW,Enrique Iglesias,SEX AND LOVE (Deluxe),Heart Attack,170146,0.553,0.0639,0.892,0,0.426,0.479,-4.039,0.0667,77.01,4,4,Energetic
2zFF6jG5hQArbzcXz3KUWk,Demi Lovato,Confident (Deluxe Edition),Cool for the Summer,214739,0.583,0.00425,0.61,0.000105,0.14,0.336,-5.639,0.0382,114.06,5,4,Energetic
0iGckQFyv6svOfAbAY9aWJ,Katy Perry,One Of The Boys,Hot N Cold,220226,0.706,7.95E-05,0.841,0,0.0688,0.861,-3.956,0.0418,132.032,7,4,Energetic
1p80LdxRV74UKvL8gnD7ky,Taylor Swift,1989,Blank Space,231826,0.752,0.085,0.678,1.64E-06,0.13,0.583,-5.421,0.0646,96.009,5,4,Energetic
0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,When The Sun Goes Down,Love You Like A Love Song,188453,0.858,0.0761,0.678,0,0.0741,0.922,-3.87,0.0469,117.009,1,4,Energetic
7FlHNJT4TC120CDvFOHzei,Various Artists,The Greatest Showman: Reimagined (Deluxe),Rewrite The Stars,218293,0.67,0.237,0.743,0,0.465,0.571,-4.993,0.0393,125.944,10,4,Energetic
6sy3LkhNFjJWlaeSMNwQ62,OneRepublic,Native,Counting Stars,257839,0.664,0.0654,0.705,0,0.115,0.477,-4.972,0.0382,122.017,1,4,Energetic
24Yi9hE78yPEbZ4kxyoXAI,SAINt JHN,Roses (Imanbek Remix),Roses - Imanbek Remix,176840,0.77,0.0167,0.724,0.0107,0.353,0.898,-5.484,0.0495,121.975,8,4,Energetic
0IzsYmtnfY6jGlv0GwuYt4,SENSE,Moved On,Moved On,130013,0.708,0.134,0.805,0.00361,0.306,0.183,-5.556,0.0501,126.008,10,4,Energetic
3E7dfMvvCLUddWissuqMwr,Miley Cyrus,The Time Of Our Lives (International Version),Party In The U.S.A.,202066,0.652,0.00112,0.698,0.000115,0.0886,0.47,-4.667,0.042,96.021,10,4,Energetic
6F5c58TMEs1byxUstkzVeM,Katy Perry,PRISM (Deluxe),Roar,223546,0.554,0.00487,0.772,6.60E-06,0.354,0.455,-4.821,0.0418,179.984,7,4,Energetic
